"source","destination","SourceSampled","DestSampled","SimMonth","SimDay","SimYear","YearSampled","SimMonsoon","DailyParticles","ParticlesReleasedDaily","dist_km","NormSourceAllYears","NormSourceAnnual","NormSourceMonsoon","direction","AnnRecPart","SourcePropSamp","DestPropSamp","obs_disp"
"Palanas","Elementary School","yes","yes",10,10,2013,"2014","SWM",0,992,10.3955120225186,0,0,0,204,1,0.446859903381642,0.476190476190476,0
"Palanas","Sitio Lonas","yes","yes",10,10,2013,"2014","SWM",0,992,13.5366192341433,0,0,0,211,0,0.446859903381642,1,0
"Palanas","San Agustin","yes","yes",10,10,2013,"2014","SWM",0,992,14.0674201434004,0,0,0,215,26,0.446859903381642,0.740740740740741,0
"Palanas","Poroc San Flower","yes","yes",10,10,2013,"2014","SWM",0,992,14.623388790225,0,0,0,217,1,0.446859903381642,0.848484848484849,0
"Palanas","Poroc Rose","yes","yes",10,10,2013,"2014","SWM",0,992,15.4237354462504,0,0,0,226,4,0.446859903381642,0.897435897435897,0
"Palanas","Visca","yes","yes",10,10,2013,"2014","SWM",0,992,16.5775204258635,0,0,0,232,0,0.446859903381642,0.743589743589744,0
"Palanas","Gabas","yes","yes",10,10,2013,"2014","SWM",0,992,18.5270048321881,0,0,0,236,0,0.446859903381642,0,0
"Palanas","Tamakin Dacot","yes","yes",10,10,2013,"2014","SWM",0,992,25.829348683192,0,0,0,273,0,0.446859903381642,0.159722222222222,0
"Palanas","Haina","yes","yes",10,10,2013,"2014","SWM",0,992,26.9920106136833,0,0,0,276,0,0.446859903381642,0.0641025641025641,0
"Palanas","Sitio Baybayon","yes","yes",10,10,2013,"2014","SWM",0,992,27.2919430069393,0,0,0,282,458,0.446859903381642,0.148005148005148,0
