time_scale,time_id,k,theta,mdd,med,dist90,log_like,iteration
annual,2014,0.280112204002602,0.527739028511286,3.65009114113169,1.78,9.17,-528800.566310069,48
interannual,2012-4,-0.10126486172463,0.575646261243359,3.90231192131351,2.03,9.72,-1680504.17820938,48
season,NEM,-0.220682050318501,0.606522440994566,3.70848248058502,2,9.19,-1564101.68506599,48
season,SWM,0.54981588307555,0.421006237642758,7.83537146123762,3.18,19.89,-91723.8512156094,48
annual,2012,-2.16560277523811,5,4.21317605446762,4.02,7.89,-148580.5603924,49
annual,2013,-0.459507821006378,0.629206120229259,4.21024493029257,2.32,10.38,-547750.824581123,49
annual,2014,0.283114512192282,0.527362992403385,3.64917812206964,1.78,9.17,-529100.346940476,49
interannual,2012-4,-0.105015991423595,0.576257921448393,3.90291057512017,2.03,9.72,-1681915.22113587,49
season,NEM,-0.227937053259592,0.607736844982445,3.71217754082449,2,9.19,-1566305.73914672,49
season,SWM,0.597869869251178,0.416864973541864,7.87744852399584,3.17,20,-91163.8950268653,49
annual,2012,-2.16283941489822,5,4.20154960229062,4.01,7.86,-148579.327511438,50
annual,2013,-0.447107563073237,0.627397993414095,4.19406214314646,2.31,10.35,-549964.425976914,50
annual,2014,0.287483400749421,0.526828810039289,3.64753298918402,1.78,9.16,-526582.637523006,50
interannual,2012-4,-0.0974214465846897,0.575203638746559,3.8974995027012,2.03,9.71,-1680779.83511009,50
season,NEM,-0.214402593566532,0.605432015047742,3.70613780042682,1.99,9.18,-1565764.48036404,50
season,SWM,0.571534520114725,0.419257702949043,7.8406661161035,3.17,19.91,-90691.6155329396,50
annual,2012,-2.16380614917888,5,4.20561334828786,4.01,7.87,-148935.409852004,51
annual,2013,-0.441633842908462,0.626153916353399,4.19592753171835,2.3,10.36,-549486.041777695,51
annual,2014,0.287292787525956,0.52692667288577,3.64560796618674,1.78,9.16,-526884.388319429,51
interannual,2012-4,-0.0988226578122304,0.575317515153695,3.90034332169899,2.03,9.72,-1680301.81177278,51
season,NEM,-0.220450698250795,0.606468192450949,3.7086641383679,2,9.19,-1565313.06608248,51
season,SWM,0.639531789163827,0.412772853045565,7.97572484287447,3.18,20.25,-90331.8677773553,51
annual,2012,-2.16311008124042,5,4.20268697427027,4.01,7.87,-147908.332228581,52
annual,2013,-0.461764604758731,0.629515729855989,4.21361064517931,2.32,10.39,-548507.53466525,52
annual,2014,0.278869111468942,0.528008339367785,3.6474459375632,1.78,9.16,-527736.012207584,52
interannual,2012-4,-0.112401101962504,0.577460110359577,3.9042443956528,2.03,9.72,-1684000.29536927,52
season,NEM,-0.233332189559102,0.608726735887441,3.71335214108104,2,9.19,-1568081.452497,52
season,SWM,0.555428294081176,0.420778963666428,7.81413159826219,3.17,19.84,-91412.4138815876,52
annual,2012,-2.16401173038209,5,4.20647803221852,4.01,7.87,-147833.14253544,53
annual,2013,-0.460206826085686,0.629721117080374,4.20298983303167,2.32,10.37,-547238.543016724,53
annual,2014,0.282696721762038,0.527732549256528,3.64084209257755,1.78,9.14,-527515.285612104,53
interannual,2012-4,-0.102216635115336,0.576002191493995,3.89785436593239,2.03,9.71,-1680934.08928375,53
season,NEM,-0.225793433356506,0.607552960170212,3.70773344417614,2,9.18,-1565719.26304136,53
season,SWM,0.64899246838812,0.41229090642579,7.95177206547395,3.17,20.19,-90624.7661646924,53
annual,2012,-2.16504996643044,4.99229502145488,4.21106430715237,4.01,7.88,-149014.555695393,54
annual,2013,-0.434569199140295,0.625271513631567,4.18399101745287,2.3,10.33,-548952.207993385,54
annual,2014,0.269630224789381,0.529399258606508,3.64421554516934,1.79,9.15,-528741.871719665,54
interannual,2012-4,-0.100763863171035,0.575817840864629,3.89641928371461,2.03,9.71,-1684768.24469088,54
season,NEM,-0.220816774864519,0.606763002271344,3.704377077686,1.99,9.18,-1568725.26229711,54
season,SWM,0.587837578861245,0.417610071789829,7.88002921580001,3.17,20.01,-91369.5929654134,54
annual,2012,-2.15741209016852,4.80677668090288,4.18477892510308,3.98,7.85,-148503.682888691,55
annual,2013,-0.448249084052949,0.627012656655233,4.20654334680796,2.31,10.38,-548927.147700995,55
annual,2014,0.276671263645206,0.528230443314812,3.64954982649208,1.79,9.16,-527720.694324836,55
interannual,2012-4,-0.0970933761315817,0.574846574028113,3.90444567045435,2.03,9.73,-1680621.03372257,55
season,NEM,-0.221343760184298,0.606462830031026,3.71208056083724,2,9.2,-1565165.74392504,55
season,SWM,0.64666126890927,0.412237066545924,7.97608767782726,3.17,20.25,-90818.5225764124,55
annual,2012,-2.1639790950611,5,4.2063407546978,4.01,7.87,-148385.046629647,56
annual,2013,-0.443719094146899,0.626424779345817,4.19926111480574,2.31,10.36,-548278.938393191,56
annual,2014,0.290551649887047,0.526577822040091,3.64307124385847,1.78,9.15,-526971.71927113,56
interannual,2012-4,-0.099941862560085,0.575457748501317,3.90148371781427,2.03,9.72,-1681538.2010092,56
season,NEM,-0.221051201801272,0.606540121665905,3.70951283379033,2,9.19,-1565830.7172538,56
season,SWM,0.593141284860832,0.417062700450003,7.89439631155472,3.18,20.04,-91164.9671447291,56
annual,2012,-2.16119884988771,4.9093273577735,4.19732036314637,4,7.87,-148224.019868403,57
annual,2013,-0.455698661467018,0.628447891125536,4.20926974880691,2.32,10.38,-548298.167439889,57
annual,2014,0.269694806812731,0.529268624751493,3.64743675773704,1.79,9.16,-529546.540756637,57
interannual,2012-4,-0.109514523357889,0.577004323954422,3.90338351852653,2.03,9.72,-1682859.95963599,57
season,NEM,-0.230051037563338,0.608006713354867,3.71487849578644,2,9.2,-1566954.34757857,57
season,SWM,0.596361725815729,0.418059566889607,7.76769435454806,3.13,19.72,-91946.7383556399,57
annual,2012,-2.15919125768309,4.87649985087,4.18992841586758,3.99,7.86,-147661.240937886,58
annual,2013,-0.471145317524605,0.632029879396474,4.20355338443624,2.32,10.36,-549799.408476402,58
annual,2014,0.278139059119344,0.528244919464685,3.64381213072353,1.78,9.15,-527130.444001969,58
interannual,2012-4,-0.109643549210787,0.577127376477012,3.9010762439218,2.03,9.72,-1681941.35405326,58
season,NEM,-0.229832580601628,0.608248028888961,3.70946951857483,2,9.19,-1566286.33289404,58
season,SWM,0.562908939706012,0.419556138834314,7.87829182171619,3.19,20,-90966.3406193291,58
annual,2012,-2.16511990266038,4.9765420785394,4.21180756764493,4.01,7.89,-147710.356954182,59
annual,2013,-0.450674339401443,0.628034646821162,4.19636731686401,2.31,10.35,-548060.345477122,59
annual,2014,0.28444386745206,0.527452183549814,3.64195053944434,1.78,9.15,-529330.71343064,59
interannual,2012-4,-0.0963123652233766,0.574975834145584,3.89841892424653,2.03,9.71,-1681656.89074341,59
season,NEM,-0.218020102202539,0.606088867646408,3.70692654457029,1.99,9.18,-1566649.41808781,59
season,SWM,0.628742455722242,0.414025843441852,7.92879149643119,3.17,20.13,-90453.5839368535,59
annual,2012,-2.16504839403242,5,4.2108409961628,4.01,7.88,-148256.572597398,60
annual,2013,-0.464686673936189,0.630112994902199,4.21409586115299,2.32,10.39,-548823.617856391,60
annual,2014,0.29135838784965,0.52603181997546,3.65479475655215,1.78,9.18,-526716.525317649,60
interannual,2012-4,-0.106940696371146,0.576350062973575,3.9083142378383,2.03,9.74,-1681191.17865951,60
season,NEM,-0.226968234590138,0.607410864722676,3.71480750653594,2,9.2,-1565960.81585439,60
season,SWM,0.567971023638705,0.41853908427907,7.94193452921617,3.21,20.16,-90411.1309970107,60
annual,2012,-2.16132457556693,4.91261691995659,4.19774704722286,4,7.87,-148282.922459248,61
annual,2013,-0.463189513126242,0.630098567305658,4.20807638591649,2.32,10.38,-549228.348185129,61
annual,2014,0.277375787138177,0.528113224983737,3.6501005015076,1.79,9.17,-527946.368560531,61
interannual,2012-4,-0.100800656364737,0.575576315185786,3.90210830466496,2.03,9.72,-1682452.85631445,61
season,NEM,-0.222564689792841,0.606701993016821,3.71202664095234,2,9.2,-1567113.64897731,61
season,SWM,0.632506005080195,0.414150874784449,7.88591503680344,3.15,20.02,-91064.651558799,61
annual,2012,-2.15459628929195,4.75433877739104,4.17485120930544,3.96,7.84,-149692.228887163,62
annual,2013,-0.470537185160474,0.631697839216031,4.20750491078409,2.32,10.37,-549346.162973225,62
annual,2014,0.288649604499311,0.526816657724267,3.64360686430086,1.78,9.15,-528261.552034008,62
interannual,2012-4,-0.106959442857193,0.576746944372035,3.89929784581256,2.03,9.71,-1684234.0212804,62
season,NEM,-0.231874286995858,0.608567610211177,3.71096564328803,2,9.19,-1569239.62691792,62
season,SWM,0.668282812669826,0.410790074148875,7.95911391621033,3.16,20.21,-90461.6421602059,62
annual,2012,-2.1611077461974,4.92790998035124,4.19637189446496,4,7.86,-148569.644988227,63
annual,2013,-0.470757721308629,0.630984632207243,4.2224763057366,2.33,10.41,-549250.193985546,63
annual,2014,0.314484319950478,0.523548375012225,3.63761445788433,1.77,9.14,-525036.35177287,63
interannual,2012-4,-0.0969273958589821,0.574935678983401,3.90174274459071,2.03,9.72,-1680664.10196819,63
season,NEM,-0.217806948954427,0.605896924434152,3.70982204655501,1.99,9.19,-1564497.09814382,63
season,SWM,0.591555753252199,0.417809829760684,7.83044073357387,3.16,19.88,-91814.0728401485,63
annual,2012,-2.16361641521434,4.98878933574609,4.20513090783847,4.01,7.87,-148843.125101334,64
annual,2013,-0.466803050246963,0.631030077831683,4.20491688027661,2.32,10.37,-547267.163751823,64
annual,2014,0.267500605036831,0.529417298564959,3.65150664925016,1.79,9.17,-527544.906112177,64
interannual,2012-4,-0.112372876843235,0.57748045318505,3.90367014348236,2.03,9.72,-1680795.22171825,64
season,NEM,-0.23482288041609,0.608981924167646,3.71403833931359,2,9.2,-1564769.08221942,64
season,SWM,0.587246399939677,0.418470454173827,7.79723323580916,3.15,19.8,-91735.5492233414,64
annual,2012,-2.16255757400147,4.97807130110837,4.20098556023001,4,7.87,-147307.829459464,65
annual,2013,-0.461771191387702,0.629600606761851,4.21195623416843,2.32,10.39,-549895.246140114,65
annual,2014,0.275436774226731,0.528337906230737,3.65119502229398,1.79,9.17,-526956.653788075,65
interannual,2012-4,-0.104887971010461,0.576248330917283,3.90263081119715,2.03,9.72,-1681283.49543779,65
season,NEM,-0.226933451069826,0.60753365980295,3.71233137166231,2,9.19,-1565792.97171796,65
season,SWM,0.610295061621426,0.416091062895569,7.85934837176749,3.16,19.96,-91152.9267859473,65
annual,2012,-2.15964104272214,4.82536347987512,4.19348608632196,3.99,7.87,-148330.458711796,66
annual,2013,-0.4547649386811,0.628809528961454,4.1981661586852,2.31,10.36,-549396.567323546,66
annual,2014,0.272718323760211,0.52906080244742,3.64191877547558,1.78,9.14,-528513.82208967,66
interannual,2012-4,-0.107792257488271,0.57674191539759,3.90266163360459,2.03,9.72,-1684004.68676632,66
season,NEM,-0.231652108249989,0.608327017974332,3.71471974545681,2,9.2,-1568678.30042295,66
season,SWM,0.640235871528947,0.413903967825242,7.8508777018395,3.14,19.93,-91190.9716528677,66
annual,2012,-2.16412308611741,4.970804691652,4.20777644773031,4.01,7.88,-149202.643057857,67
annual,2013,-0.448396907113384,0.626716846864059,4.21308776153306,2.31,10.4,-547973.918385866,67
annual,2014,0.29524920083847,0.525723205630806,3.64889975932102,1.78,9.17,-526664.541807985,67
interannual,2012-4,-0.0942757894561361,0.574314100227069,3.90574645506715,2.03,9.73,-1679222.17772227,67
season,NEM,-0.216597076111734,0.605475146760212,3.71344842892221,2,9.2,-1564065.85858631,67
season,SWM,0.611920870882427,0.415373954583441,7.92086646034538,3.18,20.11,-90758.867134705,67
annual,2012,-2.15990968901782,4.87982930324845,4.19283387384374,3.99,7.86,-148954.306501248,68
annual,2013,-0.458246885539106,0.629076718768869,4.20750429419934,2.32,10.38,-550469.094389662,68
annual,2014,0.285097111203691,0.527096360138083,3.64907516578004,1.78,9.17,-529475.513417969,68
interannual,2012-4,-0.100925097315497,0.575583106991259,3.90243776394003,2.03,9.72,-1683195.20114945,68
season,NEM,-0.222457433097738,0.60678183695168,3.71009897441191,2,9.19,-1567639.65001191,68
season,SWM,0.597288348271438,0.41659180918749,7.91020798879617,3.18,20.08,-90888.1913988338,68
annual,2012,-2.16332936632752,5,4.20360866190196,4.01,7.87,-148769.860015373,69
annual,2013,-0.473277185700082,0.632247963719144,4.20824897499797,2.32,10.37,-549435.224430591,69
annual,2014,0.28605215986225,0.527941460207524,3.62310949403748,1.77,9.1,-527819.667060813,69
interannual,2012-4,-0.10329261247107,0.576367423927177,3.89368542971035,2.03,9.7,-1682934.5889175,69
season,NEM,-0.225343232987972,0.607713417637127,3.70300729267518,2,9.17,-1567791.82491614,69
season,SWM,0.609981102435308,0.415543266672712,7.91858129715649,3.18,20.11,-90383.2693176471,69
annual,2012,-2.1633507929697,5,4.20369873208555,4.01,7.87,-148107.201768066,70
annual,2013,-0.456705646189775,0.628439916602465,4.21366933711714,2.32,10.39,-549516.540363991,70
annual,2014,0.296309658244339,0.526133150795379,3.63402881772323,1.77,9.13,-527390.670930838,70
interannual,2012-4,-0.102690209560498,0.57600443191506,3.89964934899761,2.03,9.71,-1682585.63110946,70
season,NEM,-0.223108642448834,0.606956179091227,3.70917776013261,2,9.19,-1567291.95584896,70
season,SWM,0.591537579153657,0.417590567939013,7.85291740841031,3.16,19.94,-90905.744651091,70
annual,2012,-2.1647985676391,5,4.20978914833903,4.01,7.88,-149045.162845727,71
annual,2013,-0.451037017002462,0.627783075878259,4.20289366510297,2.31,10.37,-546677.994273181,71
annual,2014,0.289626058516941,0.52617203426687,3.65735072243387,1.78,9.19,-527840.034294309,71
interannual,2012-4,-0.10288909690876,0.575750595166471,3.90625476441631,2.03,9.73,-1679359.4635683,71
season,NEM,-0.22556220116012,0.607134791969606,3.71486701546212,2,9.2,-1564317.87624146,71
season,SWM,0.604175118584131,0.415788024203165,7.93910624281637,3.19,20.16,-90478.9020830139,71
annual,2012,-2.16021354022744,4.90287326192982,4.19338583833068,3.99,7.86,-148422.619343267,72
annual,2013,-0.443784124711287,0.625917468031299,4.20970636580342,2.31,10.39,-547359.616572922,72
annual,2014,0.286850101280176,0.527274632234406,3.63792614832451,1.78,9.14,-527130.738179725,72
interannual,2012-4,-0.101524120384123,0.575825226140572,3.89921321125079,2.03,9.71,-1681666.68991761,72
season,NEM,-0.224634152682263,0.607293820398844,3.70838131274607,2,9.18,-1566422.42013905,72
season,SWM,0.644570847111822,0.412570256961092,7.95717367549103,3.17,20.2,-90622.9099972581,72
annual,2012,-2.1643702681032,5,4.20798648366834,4.01,7.88,-148636.742393407,73
annual,2013,-0.469059102334048,0.631404061463754,4.20705477957781,2.32,10.37,-550262.138935931,73
annual,2014,0.274792004364552,0.528600738267424,3.64655887202568,1.79,9.16,-527215.056361935,73
interannual,2012-4,-0.118055733779262,0.578279308470686,3.9076662270973,2.04,9.73,-1684207.09093218,73
season,NEM,-0.239707826877642,0.609689347313785,3.71876528968764,2.01,9.21,-1569153.13129666,73
season,SWM,0.616596858502202,0.415088462745952,7.91363302008809,3.17,20.09,-90612.8422070006,73
annual,2012,-2.16335918580256,4.950147031995,4.2051662298474,4.01,7.88,-149260.024369113,74
annual,2013,-0.467730046335031,0.630914637277483,4.21109009056242,2.32,10.38,-549291.7598546,74
annual,2014,0.287764016128684,0.526722905355752,3.64934740936211,1.78,9.17,-529927.817936064,74
interannual,2012-4,-0.106219702925714,0.576453071835378,3.90313641118792,2.03,9.72,-1682063.55587685,74
season,NEM,-0.226779427411684,0.607547692094771,3.7114916479547,2,9.19,-1566014.01012793,74
season,SWM,0.57437040707046,0.418961430285306,7.8483628158788,3.17,19.93,-91530.0109624682,74
annual,2012,-2.15973624519042,4.87571363451348,4.192237531055,3.99,7.86,-149773.90312035,75
annual,2013,-0.476056664194241,0.632648535771658,4.21210820900557,2.33,10.38,-545878.983917345,75
annual,2014,0.282478407180662,0.527662060013886,3.64351493408866,1.78,9.15,-527969.719899755,75
interannual,2012-4,-0.10825494861082,0.576880772078834,3.90129198812594,2.03,9.72,-1682083.09730718,75
season,NEM,-0.229049491187022,0.608031188065274,3.71069334182767,2,9.19,-1566779.96769802,75
season,SWM,0.59751844796761,0.416754876418984,7.89155385266152,3.17,20.04,-90749.5578996339,75
annual,2012,-2.16313711664656,5,4.20280059715542,4.01,7.87,-149467.266784629,76
annual,2013,-0.470883593809941,0.631078526363065,4.22115381344921,2.33,10.41,-549194.84822416,76
annual,2014,0.264289389867469,0.530133201406219,3.64430588241813,1.79,9.15,-529871.731768489,76
interannual,2012-4,-0.107612544504686,0.57661031564307,3.90497237205439,2.03,9.73,-1684052.66578688,76
season,NEM,-0.230319195088398,0.608105867532293,3.71398356018416,2,9.2,-1568305.06015614,76
season,SWM,0.631190374061515,0.413828618661931,7.93014888985468,3.17,20.14,-91150.8593409207,76
annual,2012,-2.16102646988577,4.93478568346142,4.19582425457192,4,7.86,-148735.076326652,77
annual,2013,-0.460369616515058,0.629465139736199,4.20873863142576,2.32,10.38,-547801.409325122,77
annual,2014,0.291984528771134,0.526384087172937,3.64304279257268,1.78,9.15,-527900.691782636,77
interannual,2012-4,-0.101519928330024,0.575781047572521,3.90021087594717,2.03,9.72,-1681719.35055865,77
season,NEM,-0.221138805453928,0.606645537552671,3.70781825358008,2,9.18,-1564857.36279369,77
season,SWM,0.548490121407727,0.421585119085521,7.78820119337554,3.17,19.77,-92393.6429985114,77
annual,2012,-2.16241061091489,5,4.19974834730525,4,7.86,-147591.668067493,78
annual,2013,-0.465528358372566,0.630339102421099,4.21317228814395,2.32,10.39,-547371.56820756,78
annual,2014,0.259558722504356,0.530465867023627,3.65279655221966,1.79,9.17,-529686.790848697,78
interannual,2012-4,-0.108797822731599,0.576735012305361,3.90674607198508,2.03,9.73,-1680640.53856769,78
season,NEM,-0.231052530014615,0.608146905682706,3.71592533595165,2,9.2,-1565097.78101895,78
season,SWM,0.614190172802318,0.415390300131507,7.90121132501649,3.17,20.06,-91055.3692417574,78
annual,2012,-2.16432448557985,5,4.20779383583888,4.01,7.88,-150348.87760498,79
annual,2013,-0.45871403799635,0.62959437179386,4.19922245140107,2.31,10.36,-549199.835689576,79
annual,2014,0.272485550168849,0.528780651436336,3.65019532720241,1.79,9.17,-527063.807990985,79
interannual,2012-4,-0.110029523580965,0.577178682986865,3.90141082034996,2.03,9.72,-1684295.40222011,79
